Date,City,Country,AQI,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),Temperature (°C),Humidity (%),Wind Speed (m/s)
2024-08-11,Beijing,China,120,80.6,74.3,57.3,38.1,9.58,44.7,-5.4,13,7.6
2024-08-11,Delhi,India,288,90.6,73.3,43.9,20.0,8.52,59.0,26.5,16,2.3
2024-08-11,Paris,France,192,56.6,119.7,60.1,3.8,0.31,45.2,17.0,32,12.8
2024-08-11,Tokyo,Japan,276,22.6,122.2,78.4,42.8,2.12,31.9,-5.9,28,11.1
2024-08-11,Sydney,Australia,133,16.1,156.9,49.2,4.4,5.65,117.3,-4.6,65,4.7
2024-08-11,São Paulo,Brazil,225,168.4,159.4,57.6,33.2,0.66,39.5,31.4,57,7.7
2024-08-11,Cairo,Egypt,268,85.0,33.8,21.7,6.3,1.4,66.6,19.7,54,4.1
2024-08-12,New York,USA,252,200.4,284.0,60.7,18.3,4.06,42.7,-6.1,78,13.7
2024-08-12,Los Angeles,USA,145,238.5,169.0,15.4,18.5,3.95,192.0,13.7,62,9.0
2024-08-12,London,UK,225,146.0,49.5,99.5,3.9,4.26,127.0,29.8,53,6.8
2024-08-12,Beijing,China,135,150.2,190.2,83.2,49.6,8.21,197.8,24.9,80,14.0
2024-08-12,Delhi,India,175,160.2,12.6,77.4,22.4,9.47,160.9,32.2,65,9.7
2024-08-12,Paris,France,156,28.7,160.5,64.1,14.9,3.11,112.7,33.5,63,11.4
2024-08-12,Tokyo,Japan,210,230.7,188.4,46.5,35.3,7.47,41.4,9.5,65,4.5
2024-08-12,Sydney,Australia,90,166.7,94.5,56.5,10.0,6.36,22.6,-7.0,10,5.6
2024-08-12,São Paulo,Brazil,91,103.0,233.3,19.2,22.9,2.51,131.3,31.1,31,1.2
2024-08-12,Cairo,Egypt,278,116.9,177.7,96.3,27.7,0.35,183.0,8.3,88,10.1
2024-08-13,New York,USA,177,81.1,190.6,48.4,9.4,8.94,80.7,6.2,33,8.6
2024-08-13,Los Angeles,USA,84,135.5,92.3,43.6,35.5,1.09,92.7,14.0,79,14.1
2024-08-13,London,UK,83,20.7,57.3,87.9,4.0,2.03,157.5,35.9,45,8.0
2024-08-13,Beijing,China,85,231.9,78.0,31.3,17.2,0.23,78.8,39.3,57,1.4
2024-08-13,Delhi,India,285,207.3,121.3,14.8,29.4,0.25,86.0,39.3,65,11.1
2024-08-13,Paris,France,233,29.7,19.9,72.9,43.4,1.34,174.0,16.8,72,2.6
2024-08-13,Tokyo,Japan,139,203.6,184.4,22.6,3.6,0.76,96.0,-7.1,25,3.8
2024-08-13,Sydney,Australia,228,108.3,120.0,48.9,25.1,5.16,141.4,-6.8,40,2.8
2024-08-13,São Paulo,Brazil,185,38.7,122.8,94.0,48.9,9.09,97.6,17.0,34,8.0
2024-08-13,Cairo,Egypt,76,95.2,59.7,10.8,33.4,2.74,179.3,3.9,19,8.3
2024-08-14,New York,USA,218,188.4,245.2,13.1,10.9,2.49,109.4,33.2,77,1.6
2024-08-14,Los Angeles,USA,55,68.0,164.4,76.2,41.0,4.62,138.7,35.4,52,14.3
2024-08-14,London,UK,280,249.1,176.9,27.7,23.3,3.17,159.0,11.8,57,8.6
2024-08-14,Beijing,China,102,99.2,78.2,10.7,32.2,8.73,54.5,32.4,45,12.8
2024-08-14,Delhi,India,299,235.6,128.1,49.0,30.1,7.77,132.2,21.4,42,11.5
2024-08-14,Paris,France,254,175.6,208.8,92.3,18.0,4.72,121.4,13.5,86,6.5
2024-08-14,Tokyo,Japan,151,113.2,145.4,5.6,26.2,8.01,98.0,-6.5,65,6.8
2024-08-14,Sydney,Australia,187,137.2,47.2,39.1,32.6,8.69,161.3,33.8,46,14.3
2024-08-14,São Paulo,Brazil,229,173.4,223.6,89.3,35.9,9.24,127.7,14.6,62,4.7
2024-08-14,Cairo,Egypt,47,120.5,281.6,18.2,32.3,9.65,12.5,38.8,36,10.2
2024-08-15,New York,USA,200,15.4,123.2,95.4,7.3,8.52,44.9,19.3,51,9.7
2024-08-15,Los Angeles,USA,299,50.1,58.6,30.4,25.3,3.55,140.9,-8.3,89,9.7
2024-08-15,London,UK,83,8.9,167.9,94.1,2.9,8.41,143.7,14.3,69,10.2
2024-08-15,Beijing,China,127,143.5,86.1,5.6,41.6,0.88,90.6,22.9,73,1.6
2024-08-15,Delhi,India,219,151.9,249.0,39.8,33.0,7.33,13.1,29.6,23,3.1
2024-08-15,Paris,France,131,166.3,23.6,58.9,34.8,5.65,173.5,14.9,78,9.7
2024-08-15,Tokyo,Japan,104,178.9,202.7,26.8,39.4,3.94,179.1,25.9,37,6.1
2024-08-15,Sydney,Australia,190,8.4,155.3,65.8,5.8,7.43,20.1,25.4,85,13.3
2024-08-15,São Paulo,Brazil,187,134.8,143.1,85.3,21.0,1.01,87.1,-0.9,84,6.5
2024-08-15,Cairo,Egypt,244,92.4,149.1,88.0,35.2,2.24,70.5,20.9,12,10.9
2024-08-16,New York,USA,53,106.9,179.6,18.7,26.5,9.3,167.7,22.5,61,2.1
2024-08-16,Los Angeles,USA,35,198.7,133.9,28.9,34.8,5.83,120.5,1.1,42,1.8
2024-08-16,London,UK,207,42.4,139.0,24.0,12.4,7.03,88.0,34.1,82,10.5
2024-08-16,Beijing,China,201,208.7,104.8,81.0,49.8,6.63,108.4,25.1,17,3.8
2024-08-16,Delhi,India,174,52.2,142.2,37.4,27.1,9.46,45.5,21.6,82,8.2
2024-08-16,Paris,France,115,23.6,70.8,93.9,43.9,3.35,36.5,3.7,19,0.8
2024-08-16,Tokyo,Japan,210,196.4,284.9,35.5,38.5,3.48,94.6,7.7,65,5.5
2024-08-16,Sydney,Australia,68,231.8,179.3,38.9,18.3,4.98,171.6,17.2,16,8.7
2024-08-16,São Paulo,Brazil,208,20.5,76.6,46.2,34.2,5.61,150.0,12.1,77,9.1
2024-08-16,Cairo,Egypt,112,87.5,146.7,50.2,14.8,2.7,174.9,16.3,84,0.7
2024-08-17,New York,USA,221,163.1,206.3,34.4,47.9,6.51,187.0,12.8,10,13.1
2024-08-17,Los Angeles,USA,158,97.1,18.5,63.6,5.8,5.01,185.8,27.0,37,8.3
2024-08-17,London,UK,159,187.9,97.6,7.3,11.1,5.34,101.7,35.9,37,8.2
2024-08-17,Beijing,China,150,52.1,45.7,27.2,25.6,1.18,174.3,33.1,49,6.1
2024-08-17,Delhi,India,45,81.3,274.7,79.6,13.8,5.72,139.0,33.5,78,3.2
2024-08-17,Paris,France,263,95.1,283.6,36.7,38.8,4.96,118.8,-7.3,76,12.8
2024-08-17,Tokyo,Japan,208,48.1,33.7,68.5,46.3,1.57,68.5,18.0,60,14.1
2024-08-17,Sydney,Australia,181,70.6,227.2,54.9,7.5,4.66,141.9,12.3,65,1.2
2024-08-17,São Paulo,Brazil,285,243.0,60.1,78.7,36.0,0.88,34.7,12.9,27,9.6
2024-08-17,Cairo,Egypt,250,48.7,105.9,92.2,4.7,4.3,190.4,38.8,87,1.8
2024-08-18,New York,USA,79,119.2,82.0,95.2,6.5,2.69,173.2,-5.6,83,3.9
2024-08-18,Los Angeles,USA,294,144.2,33.9,26.4,44.1,0.99,152.4,1.7,71,13.4
2024-08-18,London,UK,40,85.8,103.0,20.2,43.4,3.68,156.0,7.7,41,1.0
2024-08-18,Beijing,China,70,11.1,294.5,81.4,44.2,2.59,118.0,14.5,42,3.9
2024-08-18,Delhi,India,44,57.5,96.1,5.1,28.2,4.42,150.6,12.9,46,6.8
2024-08-18,Paris,France,165,67.5,270.7,7.7,6.6,1.09,48.8,-9.3,68,9.8
2024-08-18,Tokyo,Japan,65,240.4,208.7,35.2,40.2,3.1,116.9,6.8,28,7.4
2024-08-18,Sydney,Australia,155,150.5,109.6,87.4,29.5,0.4,45.6,33.6,77,0.7
2024-08-18,São Paulo,Brazil,198,169.6,270.0,38.4,4.6,4.26,158.7,6.8,19,1.4
2024-08-18,Cairo,Egypt,273,196.1,205.7,51.7,32.0,8.66,14.5,0.9,63,7.0
2024-08-19,New York,USA,128,10.7,141.5,62.7,6.1,2.4,188.6,18.6,34,11.3
2024-08-19,Los Angeles,USA,97,20.3,235.8,90.3,45.6,6.63,141.2,36.2,15,6.7
2024-08-19,London,UK,269,87.0,113.0,28.6,45.1,2.79,107.6,21.2,27,5.2
2024-08-19,Beijing,China,60,30.9,268.4,49.9,12.0,4.91,39.2,5.4,64,13.5
2024-08-19,Delhi,India,103,130.4,151.2,73.3,35.1,7.9,169.3,34.7,60,3.6
2024-08-19,Paris,France,65,138.9,15.8,73.0,3.2,4.91,63.1,21.9,73,1.7
2024-08-19,Tokyo,Japan,299,217.7,271.4,65.6,36.6,3.73,55.2,-5.5,62,5.3
2024-08-19,Sydney,Australia,36,135.4,241.8,21.2,45.2,1.41,10.7,21.9,40,7.5
2024-08-19,São Paulo,Brazil,292,148.8,55.5,27.3,12.1,8.83,67.5,31.7,89,7.9
2024-08-19,Cairo,Egypt,209,204.7,265.7,33.2,11.4,0.84,188.2,21.0,61,4.7
2024-08-20,New York,USA,121,244.4,253.7,7.9,17.6,2.59,145.3,27.7,69,3.4
2024-08-20,Los Angeles,USA,83,168.8,263.9,48.8,26.2,2.9,167.7,-4.4,31,10.9
2024-08-20,London,UK,179,158.3,31.5,96.3,22.7,6.02,51.0,34.2,77,10.1
2024-08-20,Beijing,China,69,222.7,211.8,90.7,14.5,7.92,26.2,25.6,88,11.8
2024-08-20,Delhi,India,236,141.9,299.1,52.1,18.9,2.31,80.7,12.3,79,11.7
2024-08-20,Paris,France,254,23.8,178.4,48.6,36.4,4.45,25.3,-7.0,37,9.0
2024-08-20,Tokyo,Japan,66,226.3,10.7,65.3,42.2,8.54,86.8,-2.8,60,2.1
2024-08-20,Sydney,Australia,71,247.6,97.6,59.8,26.1,2.09,84.2,4.9,36,6.5
2024-08-20,São Paulo,Brazil,94,65.0,246.4,23.9,31.6,9.48,68.7,15.2,63,11.3
2024-08-20,Cairo,Egypt,201,201.4,118.5,23.7,49.7,2.84,194.4,29.8,39,9.7
2024-08-21,New York,USA,250,41.2,46.0,8.0,37.8,6.09,69.4,9.8,67,5.0
2024-08-21,Los Angeles,USA,77,173.4,51.9,12.9,48.7,6.53,141.2,-1.8,26,7.8
2024-08-21,London,UK,279,83.7,61.6,15.9,41.1,9.56,26.4,34.9,52,9.8
2024-08-21,Beijing,China,32,96.0,91.6,13.1,41.5,5.51,93.1,15.1,13,9.1
2024-08-21,Delhi,India,47,18.1,217.4,45.9,9.0,3.71,196.6,-6.2,85,4.7
2024-08-21,Paris,France,67,224.0,54.2,65.8,36.4,2.97,89.5,2.5,65,12.7
2024-08-21,Tokyo,Japan,185,12.6,233.1,41.0,6.0,3.98,18.3,-0.8,21,12.5
2024-08-21,Sydney,Australia,154,56.7,85.2,22.5,44.2,8.58,72.6,20.9,55,6.3
2024-08-21,São Paulo,Brazil,92,115.0,222.8,14.3,43.3,7.14,176.8,7.2,50,3.6
2024-08-21,Cairo,Egypt,40,104.3,94.8,71.4,12.8,9.27,64.1,-8.7,52,9.5
2024-08-22,New York,USA,96,57.1,146.7,59.9,42.1,9.92,187.3,-6.4,60,3.2
2024-08-22,Los Angeles,USA,86,192.6,57.8,47.0,39.4,9.8,42.9,31.1,34,9.3
2024-08-22,London,UK,294,115.9,231.8,66.5,8.2,9.17,183.7,-7.5,89,5.1
2024-08-22,Beijing,China,191,222.2,20.5,20.1,16.7,3.51,61.4,33.2,85,11.3
2024-08-22,Delhi,India,276,116.4,74.1,41.5,22.2,4.83,57.5,1.1,51,12.5
2024-08-22,Paris,France,287,89.4,39.4,89.7,18.3,1.79,57.1,-0.2,45,10.6
2024-08-22,Tokyo,Japan,204,173.3,195.5,64.1,29.0,4.34,156.0,23.6,29,2.1
2024-08-22,Sydney,Australia,212,9.3,25.8,48.3,21.2,3.99,152.6,25.4,56,11.4
2024-08-22,São Paulo,Brazil,262,240.3,296.2,78.4,12.6,0.18,192.7,-6.4,84,4.5
2024-08-22,Cairo,Egypt,289,30.0,122.9,35.1,33.1,6.34,121.5,14.8,54,12.7
2024-08-23,New York,USA,221,223.3,209.9,57.3,4.0,9.67,132.4,-8.0,77,15.0
2024-08-23,Los Angeles,USA,223,110.2,76.0,37.8,30.4,6.01,53.9,12.5,55,4.4
2024-08-23,London,UK,236,55.0,166.9,76.9,39.0,6.13,45.6,9.9,66,5.5
2024-08-23,Beijing,China,235,195.2,145.8,71.2,15.6,0.57,169.6,36.2,58,9.3
2024-08-23,Delhi,India,223,110.6,138.3,31.1,31.4,6.46,54.0,13.4,56,10.2
2024-08-23,Paris,France,95,167.8,239.5,42.4,34.4,5.6,135.1,7.0,77,9.2
2024-08-23,Tokyo,Japan,279,95.0,263.3,20.5,13.4,4.79,137.1,8.3,78,8.1
2024-08-23,Sydney,Australia,169,199.6,240.7,96.1,24.2,9.17,60.1,33.5,45,9.2
2024-08-23,São Paulo,Brazil,76,75.9,51.4,80.7,30.6,4.69,28.4,13.6,12,4.1
2024-08-23,Cairo,Egypt,96,11.8,227.9,31.7,3.0,2.69,111.2,37.2,48,10.1
2024-08-24,New York,USA,148,154.6,33.5,40.4,15.3,2.08,57.4,-6.1,45,7.3
2024-08-24,Los Angeles,USA,260,156.2,49.0,91.9,10.8,3.52,167.8,28.8,66,5.7
2024-08-24,London,UK,277,5.3,74.6,59.4,14.1,1.83,158.5,16.5,62,8.9
2024-08-24,Beijing,China,100,64.5,54.6,28.5,39.7,8.54,49.6,26.8,81,4.0
2024-08-24,Delhi,India,61,70.8,266.3,54.9,24.7,8.99,88.8,0.0,82,1.9
2024-08-24,Paris,France,169,189.0,111.1,42.8,41.3,4.09,118.3,12.7,36,3.9
2024-08-24,Tokyo,Japan,152,83.7,32.0,31.0,43.6,0.61,119.2,-9.3,73,14.3
2024-08-24,Sydney,Australia,295,199.3,230.3,46.4,8.2,1.05,171.3,-7.8,18,5.8
2024-08-24,São Paulo,Brazil,126,247.1,190.6,49.2,37.9,4.56,69.4,-9.7,72,14.9
2024-08-24,Cairo,Egypt,155,169.5,222.2,58.0,27.9,5.37,119.4,39.4,38,6.4
2024-08-25,New York,USA,174,245.2,223.4,69.0,41.9,9.02,59.1,6.1,26,6.0
2024-08-25,Los Angeles,USA,297,103.9,159.8,19.4,15.1,2.79,17.3,-4.1,28,7.4
2024-08-25,London,UK,183,164.1,60.1,99.8,26.0,3.7,118.4,21.3,30,11.6
2024-08-25,Beijing,China,145,66.2,62.2,7.3,35.6,2.24,87.9,-1.0,16,2.6
2024-08-25,Delhi,India,217,102.1,23.5,35.6,19.1,0.83,95.1,-8.8,67,5.1
2024-08-25,Paris,France,295,206.9,55.3,72.9,22.6,8.2,42.4,1.5,16,7.5
2024-08-25,Tokyo,Japan,228,248.0,140.2,90.6,32.6,0.35,37.3,12.1,85,8.9
2024-08-25,Sydney,Australia,61,206.8,67.1,90.1,47.1,8.75,14.7,32.9,42,10.5
2024-08-25,São Paulo,Brazil,298,123.9,250.5,41.2,4.9,2.03,171.0,33.3,54,9.4
2024-08-25,Cairo,Egypt,165,148.4,61.8,38.7,19.7,8.41,99.2,33.4,33,12.3
2024-08-26,New York,USA,115,44.3,263.8,14.2,8.1,9.25,57.8,8.9,39,8.8
2024-08-26,Los Angeles,USA,250,121.8,256.1,23.7,17.4,5.39,159.9,26.0,51,3.3
2024-08-26,London,UK,225,203.6,236.7,94.9,21.1,4.64,18.8,12.6,82,1.1
2024-08-26,Beijing,China,110,130.2,97.3,15.4,49.7,4.04,166.6,25.1,10,14.2
2024-08-26,Delhi,India,254,148.2,158.3,11.3,17.8,1.54,103.8,-7.1,33,6.1
2024-08-26,Paris,France,62,84.1,142.6,97.0,16.0,1.93,103.9,37.8,85,14.2
2024-08-26,Tokyo,Japan,64,56.9,91.3,39.9,43.5,6.53,125.5,15.8,36,7.1
2024-08-26,Sydney,Australia,215,238.9,158.9,45.1,18.1,9.72,176.6,-3.8,21,6.6
2024-08-26,São Paulo,Brazil,213,165.2,146.1,95.8,4.7,7.65,83.1,11.8,42,11.5
2024-08-26,Cairo,Egypt,130,17.8,66.4,25.3,13.8,3.51,177.2,3.8,70,7.3
2024-08-27,New York,USA,166,140.7,174.3,78.6,5.2,1.26,23.3,-4.0,22,2.3
2024-08-27,Los Angeles,USA,168,137.3,39.6,44.1,13.3,8.83,152.1,8.2,31,5.4
2024-08-27,London,UK,52,83.5,216.2,35.9,21.2,6.94,99.3,33.0,55,1.5
2024-08-27,Beijing,China,295,15.6,77.2,96.4,23.9,2.84,92.0,23.7,77,3.1
2024-08-27,Delhi,India,77,49.0,294.1,49.3,38.7,7.99,103.6,36.7,70,12.1
2024-08-27,Paris,France,136,206.4,228.0,96.9,2.2,3.48,26.7,24.1,14,6.5
2024-08-27,Tokyo,Japan,236,159.1,205.4,41.6,31.0,3.89,156.7,-4.0,70,11.0
2024-08-27,Sydney,Australia,159,182.5,83.7,49.4,27.8,1.09,72.5,18.2,84,11.4
2024-08-27,São Paulo,Brazil,220,188.7,79.1,20.8,15.1,3.76,173.6,8.0,51,9.2
2024-08-27,Cairo,Egypt,76,163.2,73.5,99.7,23.3,2.48,43.1,-6.6,66,7.9
2024-08-28,New York,USA,250,181.3,248.1,36.8,6.7,6.24,74.5,39.5,29,13.5
2024-08-28,Los Angeles,USA,126,108.0,181.6,44.2,37.3,8.25,146.9,8.6,38,6.6
2024-08-28,London,UK,207,94.8,145.6,53.6,30.0,6.59,58.7,2.1,32,4.3
2024-08-28,Beijing,China,252,14.8,271.9,37.6,23.9,4.31,25.5,-5.1,66,6.5
2024-08-28,Delhi,India,49,207.5,212.5,30.7,34.7,2.26,179.8,19.8,18,12.8
2024-08-28,Paris,France,66,19.7,204.4,91.1,45.2,6.26,59.4,-1.3,73,12.2
2024-08-28,Tokyo,Japan,170,13.0,123.8,83.0,12.5,1.78,186.4,25.2,16,0.7
2024-08-28,Sydney,Australia,31,22.8,105.9,29.8,26.8,9.9,100.7,38.8,72,11.0
2024-08-28,São Paulo,Brazil,204,236.6,118.5,45.8,11.2,2.84,138.9,30.8,84,10.3
2024-08-28,Cairo,Egypt,186,198.8,110.4,70.8,4.4,7.73,193.9,10.5,52,10.2
2024-08-29,New York,USA,164,170.0,25.7,70.7,15.1,2.89,138.3,-8.4,82,4.5
2024-08-29,Los Angeles,USA,83,131.3,127.6,63.3,42.0,8.9,77.1,24.6,33,1.4
2024-08-29,London,UK,150,17.9,224.7,23.5,29.5,4.95,92.6,1.7,43,12.6
2024-08-29,Beijing,China,137,87.8,78.9,93.5,14.3,8.01,27.2,31.5,47,10.5
2024-08-29,Delhi,India,161,36.4,19.4,40.8,42.0,1.95,34.8,31.3,41,11.9
2024-08-29,Paris,France,59,145.0,63.8,22.4,48.4,3.48,16.0,33.2,35,7.3
2024-08-29,Tokyo,Japan,114,10.1,59.4,61.4,42.7,6.03,173.8,32.2,70,12.6
2024-08-29,Sydney,Australia,225,99.0,27.2,25.8,4.2,7.94,148.8,-4.8,29,5.6
2024-08-29,São Paulo,Brazil,43,96.8,99.2,50.1,22.8,4.3,48.0,32.5,74,14.1
2024-08-29,Cairo,Egypt,242,157.3,28.3,59.0,18.5,8.11,97.7,29.1,20,12.8
2024-08-30,New York,USA,285,178.5,251.2,67.1,4.0,3.41,131.5,1.2,35,9.1
2024-08-30,Los Angeles,USA,91,68.9,112.4,47.8,25.0,1.85,63.5,0.7,20,13.6
2024-08-30,London,UK,291,149.8,61.5,49.4,49.7,2.03,132.2,33.3,46,4.3
2024-08-30,Beijing,China,91,179.5,26.4,12.5,17.1,4.84,45.0,34.2,58,1.5
2024-08-30,Delhi,India,85,45.4,229.6,37.1,9.8,8.68,144.6,2.2,88,3.1
2024-08-30,Paris,France,224,78.3,172.2,41.9,41.4,4.27,46.0,10.5,86,6.1
2024-08-30,Tokyo,Japan,48,96.9,261.8,27.3,42.6,3.37,61.7,29.5,82,12.5
2024-08-30,Sydney,Australia,53,191.3,75.7,10.8,10.1,0.87,79.5,-10.0,68,3.0
2024-08-30,São Paulo,Brazil,100,97.1,246.5,76.3,16.4,7.36,185.7,22.9,33,3.5
2024-08-30,Cairo,Egypt,255,227.0,149.8,17.8,13.8,1.71,117.4,36.9,21,14.3
2024-08-31,New York,USA,83,76.8,275.1,75.5,46.2,7.97,105.7,1.7,33,6.3
2024-08-31,Los Angeles,USA,155,209.8,242.8,94.3,13.7,4.87,195.1,3.1,80,7.0
2024-08-31,London,UK,223,233.2,230.4,88.8,17.3,8.58,115.5,4.5,18,12.1
2024-08-31,Beijing,China,61,8.5,220.6,47.0,17.5,5.96,124.5,9.3,20,14.4
2024-08-31,Delhi,India,260,54.8,222.3,76.8,28.4,5.04,72.4,34.2,32,7.6
2024-08-31,Paris,France,177,42.0,226.6,88.0,19.7,0.27,171.7,28.9,85,13.9
2024-08-31,Tokyo,Japan,154,46.4,24.8,71.6,27.6,1.56,27.6,12.3,88,2.9
2024-08-31,Sydney,Australia,233,136.0,285.1,19.5,35.3,2.13,127.5,39.1,81,2.9
2024-08-31,São Paulo,Brazil,65,143.8,135.7,28.5,7.1,9.68,54.7,23.3,23,1.5
2024-08-31,Cairo,Egypt,57,237.5,30.5,52.5,12.9,3.19,43.9,31.7,63,7.8
2024-09-01,New York,USA,89,22.0,247.0,15.1,14.9,1.0,155.2,13.0,51,13.4
2024-09-01,Los Angeles,USA,210,126.2,167.3,72.4,22.1,1.21,185.4,20.1,65,4.4
2024-09-01,London,UK,76,80.0,173.7,69.4,27.6,3.98,132.9,13.3,76,2.1
2024-09-01,Beijing,China,275,60.9,119.6,93.1,14.3,3.12,72.0,36.1,14,5.9
2024-09-01,Delhi,India,152,148.1,154.5,79.7,46.3,8.98,24.0,1.2,65,13.4
2024-09-01,Paris,France,62,240.2,297.3,12.7,13.0,8.4,200.0,26.1,42,8.3
2024-09-01,Tokyo,Japan,240,207.7,172.0,96.4,8.2,2.95,108.5,-5.0,65,4.7
2024-09-01,Sydney,Australia,240,147.8,45.9,79.9,17.1,9.78,140.8,-1.7,35,2.4
2024-09-01,São Paulo,Brazil,94,77.2,77.7,15.7,22.7,2.13,78.3,9.0,55,8.6
2024-09-01,Cairo,Egypt,43,209.5,144.6,73.5,21.9,7.16,41.6,4.7,29,11.7
2024-09-02,New York,USA,82,173.1,155.2,36.2,42.5,5.32,173.2,6.9,44,7.9
2024-09-02,Los Angeles,USA,40,213.6,227.6,97.2,2.7,2.8,113.8,9.2,76,2.0
2024-09-02,London,UK,294,108.4,27.8,71.8,17.4,5.24,79.5,-6.2,88,5.6
2024-09-02,Beijing,China,137,104.1,222.8,56.3,35.0,0.13,160.8,14.2,48,8.8
2024-09-02,Delhi,India,274,237.1,118.2,94.8,9.8,5.46,174.5,-3.8,25,11.1
2024-09-02,Paris,France,289,28.5,192.4,69.1,39.9,1.15,23.5,32.6,48,6.2
2024-09-02,Tokyo,Japan,132,222.3,142.0,12.4,45.2,1.59,91.4,9.0,66,12.6
2024-09-02,Sydney,Australia,88,200.0,47.2,52.8,11.0,7.97,175.2,26.3,41,10.3
2024-09-02,São Paulo,Brazil,40,117.4,122.8,30.7,36.8,9.16,36.4,22.3,19,11.2
2024-09-02,Cairo,Egypt,224,72.4,102.8,19.0,5.5,8.36,114.5,37.6,70,5.5
2024-09-03,New York,USA,71,198.7,213.9,70.2,5.8,7.14,177.6,16.6,26,13.2
2024-09-03,Los Angeles,USA,168,81.7,95.0,86.7,20.6,2.57,107.8,32.4,56,13.7
2024-09-03,London,UK,235,83.8,87.9,25.9,33.2,3.68,74.8,20.0,88,1.2
2024-09-03,Beijing,China,161,63.5,234.9,73.8,32.5,2.66,115.5,18.6,37,2.9
2024-09-03,Delhi,India,150,221.2,217.4,41.4,36.5,0.7,152.2,0.9,12,1.5
2024-09-03,Paris,France,53,94.2,57.0,27.4,13.1,8.31,155.4,19.0,58,12.9
2024-09-03,Tokyo,Japan,116,151.2,95.0,64.8,21.5,8.28,132.0,21.8,47,10.5
2024-09-03,Sydney,Australia,186,118.9,215.8,43.8,45.0,6.76,85.1,17.0,69,0.8
2024-09-03,São Paulo,Brazil,203,174.4,193.2,25.4,46.4,8.44,109.4,-3.9,19,14.5
2024-09-03,Cairo,Egypt,255,216.7,101.9,26.0,24.9,8.74,184.9,-0.4,84,8.6
2024-09-04,New York,USA,124,78.3,173.8,35.5,41.3,8.77,93.4,37.6,80,12.2
2024-09-04,Los Angeles,USA,191,174.5,247.3,88.2,21.8,8.8,188.4,23.8,60,8.7
2024-09-04,London,UK,130,179.8,22.9,56.9,2.2,1.1,54.5,36.9,74,2.0
2024-09-04,Beijing,China,157,237.8,216.3,24.4,22.4,6.96,179.7,-4.3,52,9.5
2024-09-04,Delhi,India,260,162.9,243.4,56.9,32.2,2.98,105.3,-4.2,76,10.0
2024-09-04,Paris,France,174,136.3,298.0,26.5,48.7,7.32,42.2,4.2,49,4.5
2024-09-04,Tokyo,Japan,270,51.4,144.4,15.4,37.6,2.48,77.0,-0.8,63,13.1
2024-09-04,Sydney,Australia,166,226.4,271.3,7.7,5.7,4.88,93.6,34.4,25,14.9
2024-09-04,São Paulo,Brazil,33,221.9,101.9,46.4,19.5,8.88,185.9,32.5,20,6.9
2024-09-04,Cairo,Egypt,294,135.9,209.0,50.5,34.2,1.78,26.2,26.4,72,13.3
2024-09-05,New York,USA,199,47.1,106.8,79.7,32.7,3.39,58.9,35.7,29,13.5
2024-09-05,Los Angeles,USA,127,108.0,292.6,67.3,5.7,5.27,99.3,23.5,60,5.5
2024-09-05,London,UK,286,74.2,201.6,47.4,39.2,9.83,79.5,18.0,37,7.8
2024-09-05,Beijing,China,135,105.4,266.4,46.1,22.4,6.56,161.5,-6.9,83,3.1
2024-09-05,Delhi,India,61,164.6,111.5,27.7,48.8,4.69,186.7,31.5,87,7.0
2024-09-05,Paris,France,135,47.9,223.0,80.9,22.0,0.73,37.2,17.6,40,14.5
2024-09-05,Tokyo,Japan,226,128.5,162.5,41.1,20.5,3.18,73.0,7.4,87,7.3
2024-09-05,Sydney,Australia,121,218.0,130.5,93.2,7.3,4.15,144.1,6.2,78,8.5
2024-09-05,São Paulo,Brazil,208,235.2,110.0,30.6,46.1,7.04,53.8,17.6,87,3.9
2024-09-05,Cairo,Egypt,33,71.9,278.7,10.3,36.3,3.85,110.7,31.9,20,2.1
2024-09-06,New York,USA,178,42.2,282.7,8.9,29.6,0.75,181.6,34.7,80,7.4
2024-09-06,Los Angeles,USA,238,240.5,88.0,84.7,14.2,2.12,182.4,13.1,25,7.8
2024-09-06,London,UK,242,217.0,270.0,44.5,23.2,2.46,64.0,35.5,58,9.7
2024-09-06,Beijing,China,87,204.6,190.2,9.7,34.4,0.85,119.1,-7.3,24,2.8
2024-09-06,Delhi,India,144,90.1,218.3,77.3,42.3,1.59,127.4,28.8,32,3.7
2024-09-06,Paris,France,165,188.3,258.3,22.0,46.0,9.59,72.4,15.6,33,9.9
2024-09-06,Tokyo,Japan,84,57.5,49.7,83.8,11.0,5.29,182.3,-8.6,36,7.6
2024-09-06,Sydney,Australia,51,48.5,136.6,9.7,32.7,5.0,120.1,14.8,29,10.5
2024-09-06,São Paulo,Brazil,49,28.5,120.8,6.0,39.3,2.83,45.0,4.6,84,2.9
2024-09-06,Cairo,Egypt,277,186.1,207.6,61.3,6.6,0.31,117.9,38.5,68,2.7
2024-09-07,New York,USA,55,144.7,102.8,48.6,3.4,5.48,167.7,26.4,65,4.6
2024-09-07,Los Angeles,USA,220,99.9,236.5,87.5,11.7,6.7,155.0,23.3,42,9.7
2024-09-07,London,UK,145,228.5,258.0,41.0,35.1,5.21,142.7,22.9,81,8.0
2024-09-07,Beijing,China,262,232.7,231.0,64.2,3.5,6.55,38.5,-9.1,12,2.4
